STARE JOC	+1 la fiecare entity pe sector
SIMULARE	100000 jocuri
			10% random wins
K-means		2048
games played:	7900	wins: 12.582278481
games played:	8000	wins: 12.525
games played:	8100	wins: 12.5308641975
games played:	8200	wins: 12.5365853659
games played:	8300	wins: 12.5542168675
games played:	8400	wins: 12.5357142857
games played:	8500	wins: 12.4705882353
games played:	8600	wins: 12.476744186
games played:	8700	wins: 12.5977011494
games played:	8800	wins: 12.5909090909
games played:	8900	wins: 12.6404494382
games played:	9000	wins: 12.6222222222
games played:	9100	wins: 12.6593406593
games played:	9200	wins: 12.6413043478
games played:	9300	wins: 12.688172043
games played:	9400	wins: 12.7765957447
games played:	9500	wins: 12.7578947368
games played:	9600	wins: 12.7083333333
games played:	9700	wins: 12.6907216495
games played:	9800	wins: 12.693877551
games played:	9900	wins: 12.696969697
games played:	10000	wins: 12.66
games played:	10100	wins: 12.6732673267
games played:	10200	wins: 12.6862745098
games played:	10300	wins: 12.6601941748
games played:	10400	wins: 12.5673076923
games played:	10500	wins: 12.5714285714
games played:	10600	wins: 12.5943396226
games played:	10700	wins: 12.6168224299
games played:	10800	wins: 12.6851851852
games played:	10900	wins: 12.7431192661
games played:	11000	wins: 12.7727272727
games played:	11100	wins: 12.7837837838
games played:	11200	wins: 12.75
games played:	11300	wins: 12.7787610619
games played:	11400	wins: 12.8157894737
games played:	11500	wins: 12.8260869565
games played:	11600	wins: 12.8620689655
games played:	11700	wins: 12.8547008547
games played:	11800	wins: 12.8474576271
games played:	11900	wins: 12.8571428571
games played:	12000	wins: 12.85
games played:	12100	wins: 12.8347107438
games played:	12200	wins: 12.8442622951
games played:	12300	wins: 12.9430894309
games played:	12400	wins: 12.9193548387
games played:	12500	wins: 12.936
games played:	12600	wins: 12.9365079365
games played:	12700	wins: 12.937007874
games played:	12800	wins: 12.96875
games played:	12900	wins: 12.984496124
games played:	13000	wins: 13.0461538462
games played:	13100	wins: 13.0534351145
games played:	13200	wins: 13.0757575758
games played:	13300	wins: 13.0601503759
games played:	13400	wins: 13.1044776119
games played:	13500	wins: 13.1037037037
games played:	13600	wins: 13.0955882353
games played:	13700	wins: 13.102189781
games played:	13800	wins: 13.115942029
games played:	13900	wins: 13.1294964029
games played:	14000	wins: 13.1714285714
games played:	14100	wins: 13.1560283688
games played:	14200	wins: 13.176056338
games played:	14300	wins: 13.1958041958
games played:	14400	wins: 13.2083333333
games played:	14500	wins: 13.2413793103
games played:	14600	wins: 13.2123287671
games played:	14700	wins: 13.1904761905
games played:	14800	wins: 13.1891891892
games played:	14900	wins: 13.2013422819
games played:	15000	wins: 13.2266666667
games played:	15100	wins: 13.2317880795
games played:	15200	wins: 13.2434210526
games played:	15300	wins: 13.2222222222
games played:	15400	wins: 13.2597402597
games played:	15500	wins: 13.3419354839
games played:	15600	wins: 13.3205128205
games played:	15700	wins: 13.2866242038
games played:	15800	wins: 13.2594936709
games played:	15900	wins: 13.2578616352
games played:	16000	wins: 13.26875
games played:	16100	wins: 13.2608695652
games played:	16200	wins: 13.2901234568
games played:	16300	wins: 13.3006134969
games played:	16400	wins: 13.2926829268
games played:	16500	wins: 13.2848484848
games played:	16600	wins: 13.2469879518
games played:	16700	wins: 13.2155688623
games played:	16800	wins: 13.2321428571
games played:	16900	wins: 13.2366863905
games played:	17000	wins: 13.2470588235
games played:	17100	wins: 13.2280701754
games played:	17200	wins: 13.261627907
games played:	17300	wins: 13.3063583815
games played:	17400	wins: 13.3390804598
games played:	17500	wins: 13.3828571429
games played:	17600	wins: 13.3693181818
games played:	17700	wins: 13.3672316384
games played:	17800	wins: 13.3539325843
games played:	17900	wins: 13.3407821229
games played:	18000	wins: 13.3611111111
games played:	18100	wins: 13.4198895028
games played:	18200	wins: 13.4285714286
games played:	18300	wins: 13.4316939891
games played:	18400	wins: 13.4239130435
games played:	18500	wins: 13.4
games played:	18600	wins: 13.376344086
games played:	18700	wins: 13.3636363636
games played:	18800	wins: 13.3404255319
games played:	18900	wins: 13.3492063492
games played:	19000	wins: 13.3526315789
games played:	19100	wins: 13.3769633508
games played:	19200	wins: 13.3645833333
games played:	19300	wins: 13.3523316062
games played:	19400	wins: 13.3556701031
games played:	19500	wins: 13.3794871795
games played:	19600	wins: 13.3724489796
games played:	19700	wins: 13.3908629442
games played:	19800	wins: 13.398989899
games played:	19900	wins: 13.391959799
games played:	20000	wins: 13.385
games played:	20100	wins: 13.368159204
